id,type,period,figure_num,page_num,pottery_id,caption_text,position,rotation,folder,image_path,page_ref,collection,source_pdf,decoration,part_type,vessel_type
Pl_IX_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_IX,255,M5-9008,Planche IX - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_IX_02.png,p. 255,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_IX_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_IX,255,,Planche IX - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_IX_03.png,p. 255,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_IX_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_IX,255,,Planche IX - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_IX_04.png,p. 255,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar
Pl_X_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_X,256,,Planche X - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_X_01.png,p. 256,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar
Pl_X_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_X,256,,Planche X - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_X_02.png,p. 256,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_X_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_X,256,,Planche X - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_X_03.png,p. 256,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_X_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_X,256,,Planche X - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_X_04.png,p. 256,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XI_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XI,257,,Planche XI - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XI_01.png,p. 257,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XI_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XI,257,,Planche XI - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XI_02.png,p. 257,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XI_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XI,257,,Planche XI - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XI_03.png,p. 257,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XII_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XII,258,,Planche XII - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XII_01.png,p. 258,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,jar
Pl_XII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XII,258,,Planche XII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XII_02.png,p. 258,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar
Pl_XII_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XII,258,,Planche XII - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XII_03.png,p. 258,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar
Pl_XIII_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIII,259,,Planche XIII - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XIII_01.png,p. 259,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar
Pl_XIII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIII,259,,Planche XIII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XIII_02.png,p. 259,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,bowl
Pl_XIII_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIII,259,,Planche XIII - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XIII_03.png,p. 259,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar
Pl_XIV_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIV,260,M5-5306,Planche XIV - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XIV_01.png,p. 260,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XIV_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIV,260,,Planche XIV - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XIV_02.png,p. 260,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XIV_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIV,260,,Planche XIV - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XIV_03.png,p. 260,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XIV_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIV,260,M5-10511,Planche XIV - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_XIV_04.png,p. 260,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XV_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XV,261,M5-12587,Planche XV - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XV_01.png,p. 261,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XV_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XV,261,,Planche XV - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XV_02.png,p. 261,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,bowl
Pl_XV_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XV,261,M5-11758,Planche XV - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XV_03.png,p. 261,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XV_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XV,261,M5-13332,Planche XV - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_XV_04.png,p. 261,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XV_05.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XV,261,M5-5324,Planche XV - Elemento 5,5,0,Planches,Pellegrino/Planches/Pl_XV_05.png,p. 261,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XVI_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVI,262,,Planche XVI - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XVI_01.png,p. 262,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar
Pl_XVI_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVI,262,,Planche XVI - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XVI_02.png,p. 262,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XVI_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVI,262,,Planche XVI - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XVI_03.png,p. 262,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar
Pl_XVI_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVI,262,M5-8771,Planche XVI - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_XVI_04.png,p. 262,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XVI_05.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVI,262,,Planche XVI - Elemento 5,5,0,Planches,Pellegrino/Planches/Pl_XVI_05.png,p. 262,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XVI_06.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVI,262,,Planche XVI - Elemento 6,6,0,Planches,Pellegrino/Planches/Pl_XVI_06.png,p. 262,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar
Pl_XVII_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVII,263,M5-8792,Planche XVII - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XVII_01.png,p. 263,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XVII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVII,263,M5-8776,Planche XVII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XVII_02.png,p. 263,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XVII_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVII,263,M5-8795,Planche XVII - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XVII_03.png,p. 263,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XVII_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVII,263,,Planche XVII - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_XVII_04.png,p. 263,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar
Pl_XVII_05.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVII,263,,Planche XVII - Elemento 5,5,0,Planches,Pellegrino/Planches/Pl_XVII_05.png,p. 263,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar
Pl_XVIII_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVIII,264,,Planche XVIII - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XVIII_01.png,p. 264,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XVIII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVIII,264,M5-8605,Planche XVIII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XVIII_02.png,p. 264,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XVIII_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVIII,264,,Planche XVIII - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XVIII_03.png,p. 264,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XVIII_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVIII,264,,Planche XVIII - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_XVIII_04.png,p. 264,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XVIII_05.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVIII,264,,Planche XVIII - Elemento 5,5,0,Planches,Pellegrino/Planches/Pl_XVIII_05.png,p. 264,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XVIII_06.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XVIII,264,,Planche XVIII - Elemento 6,6,0,Planches,Pellegrino/Planches/Pl_XVIII_06.png,p. 264,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar
Pl_XIX_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIX,265,,Planche XIX - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XIX_01.png,p. 265,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XIX_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIX,265,,Planche XIX - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XIX_02.png,p. 265,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XIX_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIX,265,M5-5296,Planche XIX - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XIX_03.png,p. 265,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XIX_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIX,265,,Planche XIX - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_XIX_04.png,p. 265,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XIX_05.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XIX,265,,Planche XIX - Elemento 5,5,0,Planches,Pellegrino/Planches/Pl_XIX_05.png,p. 265,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XX_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XX,266,,Planche XX - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XX_01.png,p. 266,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XX_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XX,266,M5-11683,Planche XX - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XX_02.png,p. 266,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XX_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XX,266,,Planche XX - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XX_03.png,p. 266,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXI_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXI,267,,Planche XXI - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XXI_01.png,p. 267,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXI_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXI,267,,Planche XXI - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XXI_02.png,p. 267,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXI_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXI,267,,Planche XXI - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XXI_03.png,p. 267,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXI_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXI,267,,Planche XXI - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_XXI_04.png,p. 267,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXI_05.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXI,267,,Planche XXI - Elemento 5,5,0,Planches,Pellegrino/Planches/Pl_XXI_05.png,p. 267,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXI_06.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXI,267,,Planche XXI - Elemento 6,6,0,Planches,Pellegrino/Planches/Pl_XXI_06.png,p. 267,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXII_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXII,268,,Planche XXII - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XXII_01.png,p. 268,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXII,268,,Planche XXII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XXII_02.png,p. 268,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXII_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXII,268,,Planche XXII - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XXII_03.png,p. 268,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXII_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXII,268,,Planche XXII - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_XXII_04.png,p. 268,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXII_05.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXII,268,M5-12728,Planche XXII - Elemento 5,5,0,Planches,Pellegrino/Planches/Pl_XXII_05.png,p. 268,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXIII_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXIII,269,,Planche XXIII - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XXIII_01.png,p. 269,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,bowl
Pl_XXIII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXIII,269,,Planche XXIII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XXIII_02.png,p. 269,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,bowl
Pl_XXIII_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXIII,269,,Planche XXIII - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XXIII_03.png,p. 269,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXIII_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXIII,269,,Planche XXIII - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_XXIII_04.png,p. 269,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XXIV_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXIV,270,M5-4185,Planche XXIV - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XXIV_01.png,p. 270,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,bowl
Pl_XXIV_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXIV,270,,Planche XXIV - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XXIV_02.png,p. 270,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXIV_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXIV,270,,Planche XXIV - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XXIV_03.png,p. 270,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXIV_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXIV,270,,Planche XXIV - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_XXIV_04.png,p. 270,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XXIV_05.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXIV,270,,Planche XXIV - Elemento 5,5,0,Planches,Pellegrino/Planches/Pl_XXIV_05.png,p. 270,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXV_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXV,271,M5-10251,Planche XXV - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XXV_01.png,p. 271,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,bowl
Pl_XXV_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXV,271,M5-8780,Planche XXV - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XXV_02.png,p. 271,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XXV_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXV,271,,Planche XXV - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XXV_03.png,p. 271,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar
Pl_XXV_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXV,271,M5-13324,Planche XXV - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_XXV_04.png,p. 271,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXV_05.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXV,271,,Planche XXV - Elemento 5,5,0,Planches,Pellegrino/Planches/Pl_XXV_05.png,p. 271,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXV_06.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXV,271,,Planche XXV - Elemento 6,6,0,Planches,Pellegrino/Planches/Pl_XXV_06.png,p. 271,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XXVI_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXVI,272,,Planche XXVI - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XXVI_01.png,p. 272,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXVI_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXVI,272,,Planche XXVI - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XXVI_02.png,p. 272,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXVI_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXVI,272,,Planche XXVI - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XXVI_03.png,p. 272,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXVI_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXVI,272,,Planche XXVI - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_XXVI_04.png,p. 272,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXVI_05.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXVI,272,,Planche XXVI - Elemento 5,5,0,Planches,Pellegrino/Planches/Pl_XXVI_05.png,p. 272,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXVII_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXVII,273,,Planche XXVII - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XXVII_01.png,p. 273,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,bowl
Pl_XXVII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXVII,273,,Planche XXVII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XXVII_02.png,p. 273,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,bowl
Pl_XXVII_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXVII,273,,Planche XXVII - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XXVII_03.png,p. 273,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,bowl
Pl_XXVIII_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXVIII,274,,Planche XXVIII - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XXVIII_01.png,p. 274,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,jar
Pl_XXVIII_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXVIII,274,,Planche XXVIII - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XXVIII_02.png,p. 274,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXVIII_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXVIII,274,,Planche XXVIII - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XXVIII_03.png,p. 274,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXIX_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXIX,275,,Planche XXIX - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XXIX_01.png,p. 275,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXIX_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXIX,275,M5-12724,Planche XXIX - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XXIX_02.png,p. 275,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,bowl
Pl_XXIX_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXIX,275,,Planche XXIX - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XXIX_03.png,p. 275,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXIX_04.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXIX,275,,Planche XXIX - Elemento 4,4,0,Planches,Pellegrino/Planches/Pl_XXIX_04.png,p. 275,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,jar
Pl_XXX_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXX,276,,Planche XXX - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XXX_01.png,p. 276,Pellegrino,2021-11_Pellegrino_cér.pdf,decorated,complete,plate
Pl_XXX_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXX,276,,Planche XXX - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XXX_02.png,p. 276,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXXI_01.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXXI,277,,Planche XXXI - Elemento 1,1,0,Planches,Pellegrino/Planches/Pl_XXXI_01.png,p. 277,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXXI_02.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXXI,277,,Planche XXXI - Elemento 2,2,0,Planches,Pellegrino/Planches/Pl_XXXI_02.png,p. 277,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
Pl_XXXI_03.png,CERAMIC_DRAWING,Masafi-5 (Bronze Récent / Fer I),Planche_XXXI,277,,Planche XXXI - Elemento 3,3,0,Planches,Pellegrino/Planches/Pl_XXXI_03.png,p. 277,Pellegrino,2021-11_Pellegrino_cér.pdf,plain,complete,plate
